# TinZr Multi Recording
# DateTime: 2025-12-18T22:03:37.807495
# Device: TinZrBlack
# Address: D8:85:AC:4E:38:6E
time_s,ax,ay,az,gx,gy,gz,red,ir,hr_bpm,spo2_pct,batt_pct
4.536344,-0.012000,-0.922000,0.415000,2.200000,-4.900000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.536344,-0.012000,-0.921000,0.417000,2.100000,-4.970000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.536344,-0.012000,-0.924000,0.417000,1.920000,-4.930000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.536344,-0.010000,-0.924000,0.415000,1.890000,-4.860000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
4.536344,-0.010000,-0.926000,0.416000,1.850000,-4.900000,-0.870000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.008000,-0.926000,0.416000,1.850000,-4.970000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.008000,-0.926000,0.417000,1.780000,-4.650000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.010000,-0.925000,0.415000,1.890000,-4.720000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.010000,-0.925000,0.416000,2.030000,-4.830000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.009000,-0.926000,0.413000,1.920000,-4.970000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.009000,-0.924000,0.414000,2.170000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.010000,-0.926000,0.415000,2.310000,-4.790000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.012000,-0.926000,0.414000,2.590000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.538300,-0.010000,-0.924000,0.416000,2.550000,-4.690000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.009000,-0.924000,0.414000,2.800000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.009000,-0.923000,0.415000,2.760000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.011000,-0.922000,0.416000,2.730000,-4.690000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.009000,-0.924000,0.417000,2.550000,-4.620000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.010000,-0.925000,0.417000,2.480000,-4.650000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.010000,-0.923000,0.416000,2.410000,-4.720000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.007000,-0.924000,0.417000,2.240000,-4.760000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.011000,-0.924000,0.417000,2.060000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.596482,-0.010000,-0.924000,0.418000,2.030000,-4.860000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.010000,-0.926000,0.418000,1.890000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.010000,-0.924000,0.416000,1.640000,-4.830000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.010000,-0.923000,0.417000,1.750000,-5.000000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.013000,-0.924000,0.415000,1.780000,-4.930000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.011000,-0.923000,0.416000,1.780000,-4.900000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.010000,-0.924000,0.414000,1.890000,-4.830000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.008000,-0.925000,0.415000,2.030000,-4.900000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.009000,-0.923000,0.413000,2.030000,-4.830000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
4.657100,-0.009000,-0.927000,0.413000,2.100000,-4.720000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.009000,-0.927000,0.413000,2.380000,-4.790000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.007000,-0.924000,0.413000,2.550000,-4.900000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.009000,-0.925000,0.417000,2.590000,-4.900000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.009000,-0.925000,0.416000,2.590000,-4.620000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.010000,-0.923000,0.415000,2.590000,-4.830000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.009000,-0.925000,0.416000,2.660000,-4.930000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.009000,-0.922000,0.417000,2.520000,-4.620000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.011000,-0.923000,0.418000,2.480000,-4.860000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.658843,-0.009000,-0.923000,0.415000,2.410000,-4.900000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.011000,-0.924000,0.414000,2.340000,-4.760000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.011000,-0.923000,0.416000,2.170000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.010000,-0.925000,0.417000,2.100000,-4.860000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.010000,-0.926000,0.418000,1.850000,-4.760000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.008000,-0.925000,0.417000,1.820000,-4.760000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.013000,-0.924000,0.416000,1.680000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.008000,-0.925000,0.414000,1.780000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.010000,-0.926000,0.413000,1.780000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.717412,-0.007000,-0.925000,0.414000,2.060000,-4.580000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.010000,-0.928000,0.418000,2.240000,-4.510000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.010000,-0.925000,0.413000,2.270000,-4.760000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.009000,-0.923000,0.413000,2.380000,-4.690000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.009000,-0.923000,0.412000,2.480000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.011000,-0.920000,0.416000,2.550000,-4.970000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.008000,-0.924000,0.413000,2.520000,-4.860000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.011000,-0.925000,0.416000,2.520000,-4.760000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.010000,-0.927000,0.419000,2.480000,-4.900000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.719350,-0.009000,-0.924000,0.418000,2.520000,-4.970000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.008000,-0.926000,0.416000,2.130000,-4.650000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.008000,-0.925000,0.417000,2.170000,-4.690000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.009000,-0.925000,0.418000,2.130000,-4.970000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.010000,-0.926000,0.415000,2.100000,-4.790000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.011000,-0.926000,0.416000,1.990000,-4.650000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.010000,-0.922000,0.415000,2.060000,-4.860000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.010000,-0.925000,0.417000,2.170000,-4.930000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.011000,-0.924000,0.416000,2.130000,-4.790000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.777010,-0.009000,-0.925000,0.418000,2.240000,-4.830000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.009000,-0.925000,0.415000,2.200000,-4.970000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.010000,-0.927000,0.416000,1.990000,-4.690000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.009000,-0.926000,0.417000,1.920000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.009000,-0.925000,0.415000,1.990000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.010000,-0.927000,0.416000,1.990000,-4.650000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.011000,-0.925000,0.417000,1.990000,-4.690000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.011000,-0.923000,0.414000,2.060000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.011000,-0.925000,0.418000,2.200000,-4.790000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.836868,-0.008000,-0.927000,0.417000,2.100000,-4.760000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.011000,-0.923000,0.416000,2.100000,-4.790000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.010000,-0.926000,0.417000,2.170000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.011000,-0.924000,0.415000,2.270000,-4.970000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.010000,-0.923000,0.415000,2.130000,-4.760000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.007000,-0.924000,0.416000,2.170000,-4.690000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.010000,-0.924000,0.417000,2.240000,-4.900000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.009000,-0.926000,0.418000,2.170000,-4.860000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.010000,-0.924000,0.415000,2.170000,-4.720000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.838462,-0.010000,-0.924000,0.416000,2.340000,-4.830000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.009000,-0.925000,0.416000,2.200000,-4.860000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.009000,-0.925000,0.419000,2.130000,-4.760000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.008000,-0.925000,0.418000,2.100000,-4.760000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.010000,-0.927000,0.415000,2.130000,-4.900000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.011000,-0.925000,0.414000,2.270000,-4.900000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.010000,-0.922000,0.414000,2.060000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.007000,-0.923000,0.416000,2.200000,-4.860000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.009000,-0.923000,0.415000,2.240000,-4.900000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
4.896608,-0.010000,-0.927000,0.416000,2.200000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.010000,-0.925000,0.416000,2.270000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.009000,-0.925000,0.418000,2.450000,-4.720000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.011000,-0.927000,0.417000,2.410000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.009000,-0.925000,0.416000,2.270000,-4.580000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.009000,-0.925000,0.417000,2.410000,-4.650000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.010000,-0.924000,0.418000,2.450000,-4.830000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.010000,-0.925000,0.418000,2.170000,-4.690000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.011000,-0.924000,0.417000,2.170000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
4.899359,-0.012000,-0.923000,0.416000,2.130000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.011000,-0.924000,0.417000,2.100000,-4.900000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.011000,-0.924000,0.416000,1.820000,-4.830000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.008000,-0.925000,0.416000,1.780000,-4.900000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.008000,-0.924000,0.417000,1.680000,-5.000000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.008000,-0.924000,0.416000,1.540000,-4.830000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.007000,-0.923000,0.418000,1.640000,-4.650000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.010000,-0.924000,0.416000,1.610000,-4.930000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.010000,-0.927000,0.413000,1.750000,-4.860000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.017023,-0.009000,-0.923000,0.413000,1.890000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.011000,-0.925000,0.413000,2.060000,-4.930000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.009000,-0.925000,0.414000,2.170000,-4.900000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.011000,-0.927000,0.414000,2.340000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.011000,-0.927000,0.414000,2.480000,-4.790000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.009000,-0.926000,0.416000,2.620000,-4.860000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.009000,-0.924000,0.417000,2.660000,-4.860000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.009000,-0.924000,0.418000,2.520000,-4.720000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.010000,-0.925000,0.418000,2.550000,-4.760000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.018516,-0.011000,-0.926000,0.418000,2.550000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.010000,-0.924000,0.417000,2.450000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.011000,-0.920000,0.418000,2.310000,-4.650000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.013000,-0.924000,0.416000,2.380000,-4.860000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.011000,-0.924000,0.417000,2.060000,-4.970000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.010000,-0.921000,0.416000,1.960000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.009000,-0.922000,0.417000,2.030000,-4.860000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.008000,-0.925000,0.417000,1.990000,-4.930000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.009000,-0.923000,0.417000,1.820000,-4.720000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.019706,-0.008000,-0.925000,0.416000,1.850000,-4.650000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.010000,-0.924000,0.417000,1.990000,-4.830000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.010000,-0.924000,0.414000,2.030000,-4.760000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.010000,-0.925000,0.414000,1.960000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.008000,-0.927000,0.415000,2.130000,-4.580000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.012000,-0.924000,0.414000,2.240000,-4.790000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.011000,-0.923000,0.415000,2.410000,-4.760000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.011000,-0.924000,0.415000,2.410000,-4.720000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.010000,-0.923000,0.414000,2.620000,-4.930000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.077140,-0.010000,-0.922000,0.415000,2.480000,-4.900000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.014000,-0.923000,0.417000,2.340000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.007000,-0.923000,0.415000,2.270000,-4.620000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.012000,-0.923000,0.416000,2.340000,-4.830000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.008000,-0.926000,0.417000,2.200000,-4.760000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.007000,-0.922000,0.415000,2.130000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.009000,-0.925000,0.417000,2.240000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.007000,-0.924000,0.415000,2.200000,-4.830000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.011000,-0.923000,0.415000,2.270000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.078859,-0.009000,-0.926000,0.415000,2.240000,-4.760000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.010000,-0.924000,0.415000,2.380000,-4.970000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.007000,-0.926000,0.415000,2.340000,-5.000000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.008000,-0.925000,0.414000,2.270000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.009000,-0.925000,0.418000,2.310000,-4.830000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.008000,-0.925000,0.416000,2.450000,-4.860000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.007000,-0.925000,0.416000,2.450000,-4.480000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.009000,-0.926000,0.416000,2.480000,-4.550000,-0.350000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.011000,-0.924000,0.418000,2.620000,-4.690000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.137172,-0.008000,-0.926000,0.417000,2.520000,-4.620000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.011000,-0.925000,0.416000,2.480000,-4.580000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.015000,-0.926000,0.419000,2.520000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.012000,-0.924000,0.418000,2.340000,-4.830000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.011000,-0.925000,0.417000,2.200000,-4.790000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.010000,-0.925000,0.415000,2.100000,-4.860000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.009000,-0.925000,0.415000,1.990000,-4.970000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.010000,-0.925000,0.417000,1.920000,-4.900000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.012000,-0.926000,0.415000,1.920000,-4.760000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
5.198328,-0.008000,-0.924000,0.415000,1.890000,-4.550000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.008000,-0.925000,0.414000,1.920000,-4.860000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.011000,-0.926000,0.416000,2.060000,-4.620000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.007000,-0.925000,0.415000,2.130000,-4.620000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.009000,-0.926000,0.413000,2.340000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.013000,-0.925000,0.415000,2.480000,-4.790000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.008000,-0.926000,0.418000,2.550000,-4.720000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.010000,-0.924000,0.413000,2.590000,-4.650000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.009000,-0.923000,0.416000,2.590000,-4.970000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.199383,-0.009000,-0.923000,0.416000,2.550000,-4.900000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.010000,-0.924000,0.418000,2.590000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.010000,-0.923000,0.420000,2.660000,-4.720000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.009000,-0.925000,0.417000,2.520000,-4.900000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.008000,-0.924000,0.418000,2.340000,-4.830000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.010000,-0.924000,0.418000,2.100000,-4.650000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.011000,-0.923000,0.415000,2.100000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.012000,-0.926000,0.416000,2.060000,-4.900000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.010000,-0.924000,0.416000,1.960000,-4.860000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.256697,-0.012000,-0.926000,0.416000,2.060000,-5.000000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.010000,-0.925000,0.415000,2.100000,-5.110000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.011000,-0.927000,0.415000,2.270000,-5.000000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.009000,-0.927000,0.416000,2.240000,-4.860000,-0.770000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.007000,-0.925000,0.415000,2.450000,-4.860000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.010000,-0.926000,0.414000,2.620000,-4.930000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.010000,-0.928000,0.414000,2.520000,-4.620000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.010000,-0.924000,0.416000,2.730000,-4.690000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.008000,-0.924000,0.416000,2.900000,-4.790000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.257936,-0.009000,-0.923000,0.417000,2.800000,-4.690000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.010000,-0.924000,0.418000,2.870000,-4.510000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.010000,-0.923000,0.416000,2.870000,-4.720000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.012000,-0.925000,0.420000,2.760000,-4.720000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.012000,-0.926000,0.421000,2.730000,-4.620000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.010000,-0.924000,0.418000,2.620000,-4.550000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.009000,-0.923000,0.419000,2.590000,-4.650000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.009000,-0.923000,0.418000,2.380000,-4.760000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.010000,-0.923000,0.419000,2.030000,-4.650000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.316627,-0.008000,-0.923000,0.418000,1.850000,-4.760000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.011000,-0.922000,0.416000,1.780000,-4.900000,-0.870000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.008000,-0.922000,0.417000,1.570000,-4.760000,-0.800000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.009000,-0.923000,0.417000,1.430000,-4.790000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.010000,-0.922000,0.414000,1.610000,-4.970000,-0.840000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.008000,-0.925000,0.415000,1.610000,-4.900000,-0.730000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.010000,-0.926000,0.413000,1.610000,-4.830000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.010000,-0.925000,0.416000,1.820000,-4.970000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.008000,-0.926000,0.414000,1.920000,-4.900000,-0.660000,0.000000,0.000000,0.00,0.00,83.00
5.377641,-0.010000,-0.926000,0.413000,2.100000,-4.790000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.011000,-0.923000,0.414000,2.270000,-4.690000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.011000,-0.924000,0.415000,2.410000,-4.930000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.011000,-0.926000,0.415000,2.660000,-4.900000,-0.520000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.010000,-0.925000,0.416000,2.620000,-4.620000,-0.420000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.011000,-0.924000,0.415000,2.590000,-4.790000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.011000,-0.923000,0.416000,2.660000,-4.970000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.010000,-0.922000,0.417000,2.520000,-4.650000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.010000,-0.925000,0.418000,2.520000,-4.650000,-0.450000,0.000000,0.000000,0.00,0.00,83.00
5.437071,-0.012000,-0.924000,0.418000,2.380000,-4.830000,-0.490000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.008000,-0.924000,0.417000,2.170000,-4.860000,-0.560000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.011000,-0.923000,0.417000,2.060000,-4.760000,-0.590000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.008000,-0.925000,0.416000,1.920000,-4.860000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.010000,-0.927000,0.417000,1.920000,-4.830000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.011000,-0.923000,0.418000,1.780000,-4.580000,-0.700000,0.000000,0.000000,0.00,0.00,83.00
5.439058,-0.010000,-0.924000,0.415000,1.640000,-4.650000,-0.630000,0.000000,0.000000,0.00,0.00,83.00
